Código;Município;Área (km²);Densidade demográfica, 2000;Distância à capital (km);Esperança de vida ao nascer, 2000;Taxa de fecundidade total, 2000;Renda per Capita, 2000;Índice de Gini, 2000;Intensidade da indigência, 2000;Intensidade da pobreza, 2000;Índice de Desenvolvimento Humano Municipal, 2000;Taxa bruta de freqüência à escola, 2000;Taxa de alfabetização, 2000;Média de anos de estudo das pessoas de 25 anos ou mais de idade, 2000;População total, 2000;QTD_TOTAL_CNPJ_SUPERMERCADO;Variacao_Populacao_1991_a_2000;Percentual_Populacao_65_anos;Percentual_Populacao_Urbana;Supermercados per Capita
520005;Abadia de Goiás (GO);136.9;36.3;21.41430839;67.58;2.85;205.27;0.53;36.89;34.4;0.742;80.17;88.03;4.87;4971;22.0;0.1760113555713272;0.045664856165761415;0.6228123114061557;0.004425668879501106
310010;Abadia dos Dourados (MG);897.4;7.2;390.8765127;72.92;2.54;196.36;0.52;51.9;35.22;0.76;74.57;86.58;4.36;6446;23.0;-0.007085643869377711;0.07120695004654048;0.6092150170648464;0.0035681042506981076
520010;Abadiânia (GO);1047.7;10.9;78.64143511;69.59;2.77;168.31;0.56;47.06;40.32;0.723;74.18;82.45;4.24;11452;36.0;0.2180387151669858;0.05990220048899755;0.6292350681103738;0.0031435557107928748
150010;Abaetetuba (PA);1613.9;73.8;51.18455171;70.77;3.15;102.14;0.59;44.61;51.04;0.706;81.76;80.74;4.28;119152;254.0;0.19165108161897804;0.03934470256479119;0.5945598898885457;0.002131730898348328
310020;Abaeté (MG);1822.4;12.3;172.3115491;72.5;2.41;253.68;0.58;41.53;31.68;0.778;78.39;87.55;4.78;22360;62.0;0.0807675576393252;0.07133273703041144;0.8507155635062612;0.002772808586762075
230010;Abaiara (CE);182.6;45.9;408.503627;67.2;3.51;71.76;0.62;59.35;65.18;0.627;87.99;59.97;2.75;8385;6.0;0.06287235391050827;0.07239117471675612;0.38258795468097795;0.0007155635062611807
290010;Abaíra (BA);580.6;15.6;342.631865;68.71;2.18;102.11;0.55;53.32;50.94;0.681;78.32;76.11;2.89;9067;24.0;0.03575508339045008;0.11657659644865997;0.3925223337377302;0.00264696150876806
290020;Abaré (BA);1700.8;8.0;476.8358385;59.4;3.07;79.88;0.56;51.47;56.43;0.595;78.34;66.95;3.06;13648;15.0;0.19206917634727927;0.061694021101992964;0.40504103165298944;0.0010990621336459555
410010;Abatiá (PR);247.2;33.3;258.4276561;69.62;2.6;148.92;0.47;34.05;36.93;0.71;75.63;79.01;3.93;8259;24.0;-0.1932994725532331;0.06986317956169028;0.6485046615813053;0.002905920813657828
420005;Abdon Batista (SC);198.0;14.0;243.6190155;74.4;2.5;166.91;0.5;34.78;39.67;0.774;83.1;89.15;4.55;2775;7.0;-0.14483821263482277;0.05369369369369369;0.2569369369369369;0.0025225225225225223
150013;Abel Figueiredo (PA);616.9;9.6;388.8927371;67.52;3.06;194.77;0.61;42.07;42.47;0.704;74.56;75.05;3.36;5957;11.0;0.16529733959311432;0.038106429410777236;0.8220580829276481;0.0018465670639583682
420010;Abelardo Luz (SC);1037.7;15.8;391.0529143;75.83;2.35;237.02;0.72;61.02;56.84;0.785;73.74;86.44;4.6;16440;49.0;0.2522851919561244;0.041545012165450125;0.43965936739659367;0.002980535279805353
310030;Abre Campo (MG);472.4;28.2;163.3776767;69.78;2.68;161.48;0.52;36.98;42.99;0.719;69.04;83.72;3.99;13348;31.0;0.016370973882585904;0.07694036559784237;0.44823194486065326;0.002322445310158825
260005;Abreu e Lima (PE);129.1;690.1;15.96368059;70.73;2.15;129.6;0.48;47.51;45.63;0.73;81.72;85.74;5.54;89039;71.0;0.15582527422600112;0.04719280315367423;0.8726063859657004;0.0007974033850335246
170025;Abreulândia (TO);1903.1;1.1;108.1625774;64.85;2.94;105.26;0.57;55.08;51.98;0.667;77.41;79.25;3.5;2189;3.0;0.13126614987080099;0.053449063499314754;0.4901781635449977;0.0013704888076747374
310040;Acaiaca (MG);101.2;38.3;104.1346558;63.36;2.24;136.2;0.56;31.8;40.88;0.678;78.71;81.03;3.67;3889;13.0;0.08358874338255773;0.09051169966572384;0.6132681923373617;0.003342761635381846
290030;Acajutiba (BA);268.5;53.1;155.0273846;59.33;3.09;80.28;0.6;54.21;60.36;0.607;83.71;69.62;3.05;14322;14.0;0.11074918566775249;0.08280966345482474;0.8507191732998185;0.0009775171065493646
230015;Acarape (CE);136.5;94.7;59.23261875;62.9;3.8;79.35;0.51;46.5;51.81;0.623;81.32;69.27;3.5;12927;18.0;0.26847218133647344;0.06103504293339522;0.5434362187669219;0.001392434439545138
230020;Acaraú (CE);839.2;58.4;197.8184874;65.24;4.57;80.6;0.65;58.35;59.19;0.617;81.34;60.25;2.44;48968;116.0;0.07610152730469188;0.05948782878614606;0.5020013069759843;0.0023688939715732723
150020;Acará (PA);4363.6;11.8;65.66332785;67.85;4.07;81.8;0.51;40.31;48.26;0.629;62.39;68.39;2.23;52126;72.0;0.4018395008605853;0.039308598396193835;0.18695084986379157;0.0013812684648735756
240010;Acari (RN);612.9;18.2;173.3097936;68.67;2.34;133.38;0.49;40.52;41.76;0.698;81.67;75.72;4.52;11189;18.0;-0.007187222715173025;0.08955223880597014;0.7901510412011797;0.001608722852801859
220005;Acauã (PI);994.9;5.2;395.8402898;56.17;3.69;39.59;0.67;73.41;73.66;0.532;76.05;65.35;1.79;5147;1.0;-0.013417672992141028;0.05614921313386439;0.1311443559354964;0.00019428793471925395
230030;Acopiara (CE);2296.2;20.5;282.7956327;62.06;3.02;90.04;0.72;68.39;65.37;0.597;80.93;57.05;2.3;47137;119.0;-0.04307842221725977;0.08460445085601545;0.47160404777563275;0.0025245560812100897
510010;Acorizal (MT);844.1;6.9;52.13629688;69.67;3.14;124.33;0.59;53.92;49.45;0.695;80.89;74.04;3.26;5817;19.0;0.09589299171062549;0.06893587760013753;0.4767062059480832;0.0032662884648444216
120001;Acrelândia (AC);1609.7;4.9;102.7801679;67.39;4.36;136.54;0.64;60.96;54.69;0.68;75.35;73.31;3.27;7935;7.0;0.6558848080133557;0.028733459357277884;0.44183994959042217;0.0008821676118462507
520013;Acreúna (GO);1571.1;11.6;143.4666658;70.09;2.22;249.96;0.6;59.73;39.57;0.763;90.65;81.37;4.39;18301;104.0;0.30172843018706885;0.04065351620130048;0.8678760723457735;0.005682749576525873
210005;Açailândia (MA);6431.0;13.7;445.1678467;62.3;3.27;148.62;0.63;45.89;45.18;0.666;80.52;75.13;3.78;88320;143.0;0.388111778203879;0.030649909420289854;0.7264945652173913;0.0016191123188405796
240020;Açu (RN);1297.5;36.9;189.528822;65.66;2.83;141.27;0.6;51.25;47.1;0.677;84.01;71.13;4.65;47904;;0.0989424422472529;0.06323062792251169;0.7232172678690715;
310050;Açucena (MG);814.0;14.1;169.2990246;67.89;2.58;90.49;0.56;53.99;52.01;0.659;73.48;73.99;2.97;11489;53.0;-0.07339301556577138;0.09043432848811907;0.3985551396988424;0.004613108190443032
350010;Adamantina (SP);412.9;81.1;499.9510598;71.71;1.98;354.98;0.54;42.19;33.3;0.812;89.73;90.52;6.37;33497;52.0;0.043812907045589045;0.09744156193091918;0.9065886497298266;0.00155237782487984
520015;Adelândia (GO);115.7;21.5;101.477113;68.61;2.46;164.76;0.56;45.25;40.67;0.715;79.69;79.25;4.07;2460;19.0;0.051731509191962344;0.06504065040650407;0.8288617886178862;0.007723577235772358
350020;Adolfo (SP);211.4;17.4;401.9292569;76.77;2.02;238.02;0.45;48.48;35.02;0.795;77.36;86.86;4.78;3684;7.0;0.12591687041564792;0.08089033659066232;0.8336047774158524;0.0019001085776330076
410020;Adrianópolis (PR);1333.0;5.3;90.25479778;69.87;3.21;115.6;0.59;65.88;58.81;0.683;72.23;74.09;3.67;7007;55.0;-0.2157806379406827;0.08106179534750964;0.2301983730555159;0.007849293563579277
290035;Adustina (BA);636.0;22.6;274.5750212;56.31;3.21;85.81;0.52;42.28;50.48;0.551;75.6;54.5;1.72;14302;5.0;0.042875893247775965;0.06041113131030625;0.3135225842539505;0.00034960145434205004
260010;Afogados da Ingazeira (PE);386.0;85.3;305.419164;68.66;2.64;140.66;0.66;55.05;55.8;0.683;75.99;70.52;4.16;32922;98.0;0.11159131579835901;0.07499544377619828;0.7031468319057166;0.0029767328837859183
240030;Afonso Bezerra (RN);560.8;19.4;147.1712354;65.5;2.29;92.47;0.62;53.79;58.48;0.629;83.78;60.59;3.23;10867;25.0;0.012484859778254087;0.08346369743259409;0.5981411613140701;0.002300542928131039
320010;Afonso Claúdio (ES);955.2;33.7;86.37269287;69.39;2.4;183.75;0.55;47.49;44.0;0.717;65.91;82.44;4.2;32232;107.0;0.020969274627811174;0.06732439811367585;0.4487155621742368;0.0033196823033010674
210010;Afonso Cunha (MA);372.6;12.6;208.6202233;60.71;4.45;49.05;0.53;48.35;61.57;0.558;80.89;57.78;2.0;4680;10.0;0.02183406113537112;0.050213675213675216;0.48183760683760685;0.002136752136752137
260020;Afrânio (PE);1488.6;10.1;675.3347901;68.35;3.23;71.18;0.57;51.32;59.48;0.634;80.17;64.33;2.18;15014;39.0;0.1284479518977828;0.06227520980418276;0.26541894232050084;0.002597575596110297
150030;Afuá (PA);8410.3;3.5;254.1767807;69.72;5.8;75.02;0.48;41.32;48.88;0.612;66.66;56.39;1.66;29505;30.0;0.47466013594562173;0.03331638705304186;0.22985934587358076;0.0010167768174885613
260030;Agrestina (PE);198.0;101.2;125.3226104;64.41;3.46;108.04;0.63;54.98;53.36;0.612;73.65;57.04;2.82;20036;24.0;0.11354415606069024;0.08509682571371531;0.6435915352365742;0.0011978438810141745
220010;Agricolândia (PI);99.2;53.8;80.25522694;65.35;2.75;66.68;0.49;49.05;55.66;0.622;82.3;66.76;3.51;5340;17.0;-0.021440351841671257;0.07397003745318352;0.7382022471910112;0.003183520599250936
420020;Agrolândia (SC);192.3;40.6;127.5290259;73.28;2.86;213.5;0.47;42.05;37.04;0.775;70.34;92.82;4.73;7810;14.0;-0.08814944541739633;0.06325224071702945;0.5933418693982074;0.001792573623559539
420030;Agronômica (SC);116.7;36.5;120.3947035;76.01;2.08;267.32;0.46;30.97;31.22;0.811;77.1;93.08;4.51;4257;14.0;-0.013898540653231373;0.06459948320413436;0.20483908856001878;0.003288700963119568
350030;Aguaí (SP);474.6;59.3;169.1467259;71.55;2.59;308.12;0.56;58.41;29.82;0.786;76.05;89.93;5.27;28195;55.0;0.20682275392714966;0.07210498315304131;0.8763255896435538;0.0019507004788082993
310080;Aguanil (MG);235.8;15.1;195.0883319;72.85;2.39;196.55;0.49;36.73;30.44;0.741;67.24;82.04;4.17;3562;12.0;0.11416953393806684;0.09096013475575519;0.5247052217855137;0.003368893879842785
430010;Agudo (RS);533.1;32.7;198.4770671;73.23;2.37;277.63;0.53;46.7;35.67;0.786;69.92;91.54;4.84;17455;41.0;0.04408422060055028;0.08673732454883988;0.3239759381266113;0.0023488971641363507
350070;Agudos (SP);970.0;33.5;268.7790503;70.79;2.23;266.32;0.54;55.47;45.8;0.786;83.85;91.39;5.97;32484;56.0;0.0809623639812318;0.06036818125846571;0.9448343800024628;0.001723925624923039
410030;Agudos do Sul (PR);191.7;37.6;63.08891241;67.23;2.81;153.99;0.56;48.13;46.01;0.712;71.47;87.12;4.13;7221;28.0;0.18844634628044776;0.06107187370170337;0.2030189724414901;0.0038775792826478326
250020;Aguiar (PB);385.9;14.6;364.7716956;61.51;3.33;60.38;0.53;53.78;61.35;0.56;75.51;54.56;2.51;5638;12.0;-0.16733126569192147;0.08389499822632139;0.39038666193685706;0.002128414331323164
170030;Aguiarnópolis (TO);239.8;13.1;411.6592973;60.41;3.71;89.29;0.63;61.01;59.68;0.629;82.95;74.65;3.39;3145;2.0;0.26712328767123283;0.046740858505564385;0.7325914149443561;0.0006359300476947536
310110;Aimorés (MG);1353.4;18.5;304.7229042;72.29;2.05;179.09;0.57;43.72;39.29;0.731;69.57;80.31;4.59;25105;91.0;-0.05049167927382758;0.08970324636526589;0.7474208325034853;0.0036247759410476
290060;Aiquara (BA);195.9;27.1;196.6833822;62.65;3.57;86.14;0.56;47.49;54.02;0.627;86.36;67.36;2.7;5315;13.0;-0.19615849969751964;0.0812793979303857;0.5128880526810913;0.0024459078080903106
230040;Aiuaba (CE);2471.6;5.8;362.4859311;61.93;4.11;51.76;0.66;67.6;69.28;0.566;83.46;56.13;2.02;14452;46.0;0.09327483168167028;0.0659424301134791;0.2187932466094658;0.003182950456684196
310120;Aiuruoca (MG);651.8;9.9;249.1312232;70.64;2.18;207.12;0.61;37.45;35.8;0.736;69.16;82.85;4.25;6469;23.0;-0.02221886336154777;0.08965837069098778;0.4668418611841088;0.003555418148090895
430020;Ajuricaba (RS);335.3;23.0;317.1021165;69.52;2.19;244.31;0.48;44.51;41.28;0.781;85.21;93.78;5.35;7709;31.0;-0.10433368188683634;0.09352704630950837;0.48761188221559215;0.004021273835776365
310130;Alagoa (MG);162.0;17.3;271.0832386;71.53;2.31;157.73;0.55;38.92;40.41;0.726;69.4;82.84;3.74;2800;11.0;0.0159651669085632;0.09071428571428572;0.3575;0.003928571428571429
250030;Alagoa Grande (PB);333.7;87.4;85.17547031;66.03;3.04;93.48;0.56;41.88;50.27;0.609;75.16;54.38;2.76;29169;72.0;-0.0318308550185874;0.09640371627412664;0.5775652233535603;0.002468373958654736
250040;Alagoa Nova (PB);119.6;155.3;98.81231213;64.62;3.44;82.87;0.61;50.08;58.21;0.612;78.19;60.85;2.71;18575;39.0;0.18948514344262302;0.0901749663526245;0.44689098250336473;0.0020995962314939434
250050;Alagoinha (PB);94.7;124.9;77.41615884;58.54;2.9;83.42;0.54;44.63;51.43;0.573;81.52;56.47;2.39;11833;21.0;0.06844243792325067;0.08087551762021465;0.6582438941942027;0.0017746978788134877
260060;Alagoinha (PE);180.1;69.5;213.3570114;65.79;3.2;92.26;0.56;52.45;55.43;0.63;75.24;64.6;3.31;12535;26.0;0.1325442717744849;0.08895093737534902;0.5375349022736339;0.0020741922616673313
220025;Alagoinha do Piauí (PI);429.4;17.0;296.3897532;62.21;2.41;96.08;0.55;51.69;52.74;0.576;74.71;48.53;1.93;6868;4.0;-0.14936834282883327;0.060716365754222484;0.28363424577751895;0.0005824111822947001
290070;Alagoinhas (BA);736.8;175.9;93.32022623;65.34;2.95;181.26;0.6;54.63;50.34;0.729;90.61;85.71;5.82;130095;287.0;0.11293137372320228;0.06156270417771628;0.8642914793035859;0.0022060801721818673
350075;Alambari (SP);159.6;23.0;128.6560127;68.71;3.05;210.69;0.52;52.03;34.21;0.748;76.89;88.87;4.58;3650;1.0;0.10740291262135915;0.06931506849315068;0.6695890410958905;0.000273972602739726
310140;Albertina (MG);57.7;49.2;382.488279;72.38;2.59;214.7;0.47;43.6;28.7;0.747;66.66;83.87;3.82;2841;12.0;0.1427996781979084;0.08025343189017951;0.6142203449489616;0.004223864836325237
250053;Alcantil (PB);252.9;19.4;148.8791358;62.47;3.41;68.8;0.49;46.34;52.77;0.606;81.98;66.21;2.39;4958;;0.22419753086419747;0.08894715611133522;0.3370310609116579;
210020;Alcântara (MA);1495.6;14.2;18.31347509;61.04;3.32;60.73;0.63;64.55;64.27;0.6;82.94;69.74;2.92;21291;39.0;0.08699647725532245;0.0561739702221596;0.2660748673148279;0.0018317598985486826
230050;Alcântaras (CE);134.9;70.8;222.5759723;62.8;3.35;68.42;0.55;53.26;57.8;0.607;90.85;61.35;2.6;9548;28.0;0.10945851731350231;0.08378718056137412;0.2892752408881441;0.002932551319648094
500025;Alcinópolis (MS);4413.7;0.8;255.2450116;69.46;2.92;192.47;0.53;55.39;42.67;0.745;81.82;85.63;3.92;3679;8.0;-0.399934757788289;0.032345746126664854;0.6273443870617016;0.0021745039412883935
290080;Alcobaça (BA);1510.9;14.9;510.6783779;61.15;3.25;116.63;0.57;57.13;51.21;0.637;83.01;69.69;3.24;20900;83.0;0.3364880419490983;0.0523444976076555;0.35626794258373207;0.003971291866028708
210030;Aldeias Altas (MA);1951.2;9.6;250.7240654;60.01;4.1;57.13;0.54;51.52;59.26;0.549;83.29;50.92;1.81;18827;45.0;-0.035502049180327844;0.048919105539916075;0.3917246507675147;0.0023901843097678867
430030;Alecrim (RS);320.1;26.5;433.7103056;69.46;2.53;150.55;0.51;37.68;47.17;0.743;81.36;91.2;4.47;8487;34.0;-0.14376513317191286;0.09190526687875575;0.24378461175916108;0.004006127017791917
320020;Alegre (ES);778.6;40.7;133.8161597;68.63;3.02;216.98;0.58;36.38;38.31;0.739;78.81;83.27;5.21;31714;130.0;0.056534630376120276;0.08466292489121524;0.6224695717979442;0.004099136028252507
430040;Alegrete (RS);7808.8;10.8;440.2679353;70.21;2.59;270.44;0.6;49.65;41.9;0.793;91.78;91.68;6.33;84338;363.0;0.07049654752233958;0.07573098721809861;0.8903697028622922;0.0043041096540112405
220027;Alegrete do Piauí (PI);263.7;17.9;321.5727831;58.89;2.66;97.91;0.56;44.7;51.4;0.566;73.75;52.15;2.2;4713;2.0;0.13048692732070033;0.05537873965626989;0.5648207086781243;0.000424358158285593
430045;Alegria (RS);175.2;30.5;368.3166715;70.58;2.19;160.89;0.56;50.79;49.95;0.745;80.62;87.75;4.33;5367;8.0;-0.14086761645589885;0.08291410471399292;0.2994223961244643;0.001490590646543693
150040;Alenquer (PA);24496.8;1.7;694.5179787;67.39;4.53;87.66;0.58;47.07;52.38;0.673;75.52;80.85;3.96;41784;126.0;0.16604342244795456;0.05035420256557534;0.6021443614780777;0.0030155083285468122
240050;Alexandria (RN);420.4;32.6;317.655292;67.34;2.33;79.63;0.57;61.18;60.01;0.637;85.74;62.41;3.4;13772;44.0;-0.05541838134430732;0.08677025849549812;0.6455126343305257;0.003194888178913738
520030;Alexânia (GO);850.8;23.6;103.6477277;64.83;2.91;168.61;0.57;52.56;41.17;0.696;74.12;82.32;4.14;20047;105.0;0.21703496843127734;0.053923280291315406;0.7948820272359954;0.0052376914251508954
310150;Além Paraíba (MG);512.5;65.5;264.3092817;69.12;2.21;294.34;0.57;32.45;33.82;0.777;80.61;90.63;6.12;33610;59.0;0.08657700762963927;0.08899137161559059;0.923177625706635;0.0017554299315679857
310160;Alfenas (MG);849.2;78.6;273.7813461;76.85;2.24;357.09;0.58;56.68;32.32;0.829;77.71;91.47;6.13;66957;161.0;0.2705313092979127;0.0631300685514584;0.9281777857430888;0.0024045282793434593
320030;Alfredo Chaves (ES);616.5;22.1;55.42936714;72.02;2.41;197.85;0.56;42.6;41.59;0.754;69.43;88.72;4.8;13616;34.0;0.07661896101842336;0.07454465334900118;0.4123090481786134;0.002497062279670975
350080;Alfredo Marcondes (SP);119.8;30.8;520.4969778;76.19;1.87;237.32;0.53;48.77;39.47;0.799;79.88;88.8;5.19;3697;1.0;0.05840251932436291;0.10440898025426021;0.7227481741952935;0.0002704895861509332
310163;Alfredo Vasconcelos (MG);122.9;41.5;148.7390286;70.5;2.58;144.49;0.52;28.54;41.89;0.72;71.88;84.07;4.27;5101;2.0;0.1756165014980411;0.04999019800039208;0.6171338953146441;0.00039207998431680063
420070;Alfredo Wagner (SC);733.4;12.0;78.11151406;74.19;3.95;258.12;0.55;34.63;36.55;0.778;70.05;86.99;4.05;8857;22.0;-0.12764700088643754;0.05362989725640736;0.27921418087388505;0.0024839110308230777
250057;Algodão de Jandaíra (PB);454.6;4.9;121.4407649;61.71;2.89;56.19;0.51;53.27;60.06;0.552;77.08;51.46;1.76;2209;;-0.03283712784588444;0.07062019013128112;0.39203259393390677;
250060;Alhandra (PB);225.4;70.6;36.43910322;63.41;3.09;81.51;0.54;54.47;52.42;0.605;77.01;61.87;2.89;15914;42.0;0.1881439450500224;0.047819529973608145;0.5619580243810481;0.0026391856227221313
260070;Aliança (PE);266.4;139.6;63.21425563;59.69;3.13;74.77;0.54;50.6;53.27;0.578;72.09;63.43;3.05;37189;85.0;-0.00710185556000531;0.052757535830487506;0.45957137863346686;0.00228562209255425
170035;Aliança do Tocantins (TO);1586.0;3.9;142.6625909;67.87;2.37;138.04;0.57;34.55;41.96;0.717;89.0;81.47;4.22;6177;24.0;0.04588554012868262;0.05795693702444552;0.8288813339808969;0.003885381253035454
290090;Almadina (BA);247.8;31.4;227.7822316;64.41;2.83;84.98;0.54;38.89;49.59;0.623;78.96;65.38;2.55;7862;25.0;-0.21411435425829672;0.0728822182650725;0.688883235817858;0.003179852454846095
170040;Almas (TO);4106.4;2.1;201.3707173;60.63;3.17;112.05;0.62;60.68;57.41;0.638;77.05;75.54;3.58;8474;50.0;0.06123982467125866;0.04767524191645032;0.6581307528911966;0.0059004012272834555
150050;Almeirim (PA);73287.8;0.5;453.0553296;69.0;4.1;251.08;0.72;53.48;59.24;0.745;81.44;80.37;4.97;33957;105.0;0.01539979666287894;0.02726978237182319;0.5570574550166387;0.0030921459492888066
310170;Almenara (MG);2308.6;15.3;530.8081803;64.69;2.42;162.67;0.68;39.95;47.96;0.668;77.25;69.34;3.62;35385;208.0;0.05068590771423476;0.06991663134096368;0.784795817436767;0.005878196976119825
240060;Almino Afonso (RN);132.4;39.0;285.3611341;66.21;2.32;84.52;0.61;62.54;60.15;0.64;81.09;67.55;4.12;5195;17.0;-0.08827658827658824;0.07545717035611164;0.6496631376323387;0.0032723772858517805
410040;Almirante Tamandaré (PR);266.6;330.6;12.03309985;66.1;2.93;197.65;0.48;61.25;43.82;0.728;73.51;89.94;5.01;88277;255.0;0.5923554240773476;0.02991719247369077;0.9601028580490955;0.002888634638694111
520050;Aloândia (GO);102.5;20.8;119.0077719;68.58;2.51;226.05;0.56;40.58;33.6;0.743;85.51;81.14;4.25;2128;20.0;0.06827309236947787;0.10291353383458647;0.8153195488721805;0.009398496240601503
310180;Alpercata (MG);167.9;41.5;228.262939;69.79;2.35;148.05;0.54;36.78;41.92;0.702;69.77;78.12;3.6;6966;16.0;0.0316943127962086;0.07723227103072064;0.7625610106230262;0.0022968705139247776
430050;Alpestre (RS);324.9;31.6;355.9167527;67.12;2.47;140.08;0.58;44.56;52.34;0.714;81.56;85.68;3.92;10266;42.0;-0.24331097516031552;0.0726670563023573;0.21011104617182935;0.004091174751607247
310190;Alpinópolis (MG);461.5;36.9;278.8182473;73.6;2.36;239.83;0.49;31.97;30.37;0.779;72.97;89.38;4.79;17031;44.0;0.21963620739043255;0.0661147319593682;0.7956667253831249;0.002583524161822559
510025;Alta Floresta (MT);8982.8;5.2;635.6075171;70.2;2.58;264.66;0.59;48.08;34.13;0.779;87.47;88.14;4.89;46982;240.0;0.11329115423805125;0.03514111787493082;0.7936443744412753;0.0051083393640117495
110001;Alta Floresta d'Oeste (RO);7111.8;3.7;415.523881;66.9;3.11;188.27;0.58;54.47;46.69;0.715;71.72;84.16;3.77;26533;42.0;0.12685806506412978;0.033543134964007085;0.4651189085290016;0.0015829344589756154
350090;Altair (SP);317.0;11.2;418.5437753;73.53;2.64;225.66;0.5;61.96;36.48;0.766;72.65;85.28;4.68;3530;8.0;0.08984254399506031;0.05694050991501416;0.7223796033994334;0.0022662889518413596
150060;Altamira (PA);161445.9;0.5;454.548687;70.09;3.03;205.0;0.58;41.05;40.86;0.737;75.82;81.6;4.62;77439;362.0;0.1743679956324593;0.0345174911866114;0.8043104895466109;0.004674647141621147
210040;Altamira do Maranhão (MA);220.2;48.0;223.0822856;60.23;4.06;52.73;0.53;57.19;61.17;0.567;81.59;61.0;2.59;8865;23.0;0.1730845573640334;0.05177664974619289;0.32645234066553863;0.0025944726452340667
410045;Altamira do Paraná (PR);386.3;18.1;353.1160476;67.53;2.66;122.75;0.62;45.3;52.04;0.677;70.7;76.67;3.18;6999;6.0;-0.058894715611133575;0.05257893984854979;0.3027575367909701;0.0008572653236176596
230060;Altaneira (CE);87.1;65.2;388.3402708;60.79;3.7;70.93;0.63;60.87;64.9;0.576;77.5;58.27;2.19;5687;8.0;0.18331252600915526;0.09055741164058378;0.6659046949182346;0.001406717074028486
410050;Altãnia (PR);889.2;21.6;498.3267012;70.15;2.05;185.52;0.53;39.08;35.68;0.743;82.81;83.23;4.3;19230;;-0.2179429826345114;0.08549141965678628;0.6086323452938117;
310200;Alterosa (MG);367.1;35.3;277.6844856;70.23;2.52;197.74;0.5;46.13;34.92;0.736;68.61;85.48;4.18;12976;32.0;0.11717606543263015;0.0781442663378545;0.6927404438964242;0.002466091245376079
260080;Altinho (PE);452.6;48.8;138.300789;62.62;2.76;83.88;0.58;65.04;58.65;0.59;76.88;56.13;2.62;22131;27.0;-0.04376944348427236;0.10162215896254123;0.47634539785820795;0.0012200081333875558
350100;Altinópolis (SP);932.0;16.6;290.3333811;75.12;2.39;385.17;0.63;38.74;29.78;0.823;78.16;91.02;5.26;15481;42.0;0.13480428089722918;0.07635165686971127;0.8104773593437117;0.002713003035979588
140005;Alto Alegre (RR);26109.7;0.7;91.94861186;64.08;4.42;79.21;0.58;72.06;66.23;0.662;87.49;80.92;3.63;17907;23.0;0.5972705378645973;0.026525939576701848;0.2901100128441392;0.001284413916345563
350110;Alto Alegre (SP);319.1;13.4;422.8563241;73.08;2.65;219.66;0.49;49.94;34.0;0.774;81.01;86.69;4.85;4261;5.0;-0.10988092751201173;0.10185402487678949;0.708049753578972;0.0011734334663224596
430055;Alto Alegre (RS);110.6;19.3;220.5207662;73.4;2.11;251.64;0.52;33.14;37.72;0.797;82.45;91.87;4.85;2137;1.0;-0.0009350163627863672;0.10060832943378568;0.33645297145531117;0.0004679457182966776
210043;Alto Alegre do Maranhão (MA);453.4;44.3;187.686443;56.55;2.96;64.09;0.52;52.04;58.68;0.538;73.75;56.15;1.95;20162;7.0;0.41716454628523225;0.052722944152365836;0.6446285090764805;0.00034718777899017954
110037;Alto Alegre do Parecis (RO);3952.7;3.2;436.1361906;66.82;3.56;111.78;0.52;46.67;52.27;0.674;64.8;82.48;3.14;12708;;0.4737330395454018;0.025417060119609695;0.1927132514951212;
210047;Alto Alegre do Pindaré (MA);2177.2;13.8;219.3874794;58.18;4.48;60.9;0.56;52.2;58.37;0.542;76.94;53.67;1.91;30177;9.0;0.17301562621472444;0.0391026278291414;0.26208701991582994;0.00029824038174768865
510030;Alto Araguaia (MT);5556.5;2.0;361.670369;73.81;2.54;233.35;0.59;47.86;37.93;0.786;86.04;86.13;4.9;11410;83.0;0.0594243268337975;0.05705521472392638;0.7950920245398773;0.007274320771253287
420075;Alto Bela Vista (SC);104.2;20.1;328.4915342;72.62;2.2;234.33;0.47;25.64;34.48;0.795;82.4;95.04;4.75;2098;;0.06497461928934012;0.10200190657769304;0.24880838894184937;
510035;Alto Boa Vista (MT);6142.9;1.0;669.6232508;66.29;3.23;172.0;0.58;58.72;49.88;0.708;74.1;83.6;3.78;6206;24.0;0.5771283354510801;0.03029326458266194;0.31598453109893654;0.003867225265871737
310205;Alto Caparaó (MG);130.3;35.9;228.4833551;73.36;2.71;264.04;0.58;48.94;32.65;0.758;63.35;82.78;3.92;4673;5.0;0.37724727379899803;0.06334260646265782;0.712390327412797;0.0010699764605178687
240070;Alto do Rodrigues (RN);207.4;45.8;180.7656422;67.65;2.69;143.88;0.55;44.62;43.3;0.688;81.68;71.82;4.01;9499;16.0;0.1518127804049958;0.06305926939677861;0.6823876197494473;0.0016843878302979262
